AQP5	359	501	3.14225317084951	3	0.059869152
AQP6	360	476	2.19695127054456	0	0.214720531
AQP7	361	416	1.88303758012673	0	0.27296742
AQP9	363	234	1.09050841719544	1	0.282051282
AR	364	494	2.72346282253505	241	0.144986108
ABCC6	365	501	2.27231092923185	6	0.152944208
ARAF	366	457	1.94081124547822	43	0.049201554
ARCN1	369	501	3.81286528285941	28	0.013939394
TRIM23	370	501	3.53620049313069	52	0.033464567
AREG	371	24	0.173857034686508	0	0.246207865
ARF1	372	501	4.66988002254192	61	0
ARF3	374	501	4.42000316306733	21	0
ARF4	375	501	4.49425539009703	18	0.065934066
ARL4D	376	500	2.90270380637921	21	0.027651808
ARF5	378	501	4.63241255108019	13	0
ARF6	379	498	2.76058390112574	157	0
ARG1	380	193	0.832133955682539	11	0.122179239
ARG2	381	501	4.42485289175446	2	0.212925852
RHOA	384	501	4.86783466882508	131	0.168017288
RHOB	385	501	3.57627132906931	33	0
RHOC	386	501	4.80350899812376	19	0
RND3	387	497	2.75630894208911	16	0.001034929
RHOG	388	501	5.84282832434555	19	0
ARHGAP1	389	501	3.93992299939505	26	0.027198269
ARHGAP4	390	501	3.63703539040099	4	0.112192027
ARHGAP5	391	501	4.40231883072937	10	0.039140199
ARHGAP6	392	398	1.73565425197558	1	0.170327304
ARHGDIA	393	501	3.23860146557772	66	0.008931609
ARHGDIB	394	501	3.56075883921683	20	0.07802129
ARHGDIG	395	501	4.39446916474554	4	0.128002464
RHOH	396	9	0.0402375068095238	11	0.032949226
ARL1	397	501	4.56218737018482	20	0.011690437
PHOX2A	398	501	6.08824221983168	7	0.010452962
ARL2	399	501	4.52883683272871	10	0.027149321
ARL3	400	501	5.13628828827525	16	0.014612575
ARNT	402	501	2.87563168104851	46	0.126388472
ARNTL	403	501	3.63976173910792	22	0.019211066
ARR3	404	26	0.14947799818254	28	0.238118812
ARRB1	405	501	3.63335648176765	209	0.010498688
ARRB2	406	501	3.87641300555941	264	0.026620158
ARSA	407	501	2.71352689432475	7	0.120063648
ARSB	408	481	1.98801113629762	6	0.220374898
STS	409	494	2.46468097730099	1	-
ARSD	411	490	2.03266869383729	0	-
ARSE	412	408	1.59227037026964	4	-
ARSF	413	458	1.94865662160198	2	-
ART1	414	32	0.198389026672619	0	0.145334331
ART3	416	396	2.13490897480655	1	0.389706661
ART4	417	12	0.0924939933958333	0	0.324528302
ARVCF	418	496	2.96177945314752	6	0.062115357
ASAH1	424	501	3.8230890661802	9	0.235373235
ASCL1	426	499	2.37084921823465	0	0.055913286
ASCL2	427	418	1.94299364299406	0	0.172829844
ASGR1	429	501	3.35408516580099	15	0.116697771
ASGR2	430	477	2.23252242383168	8	0.328034885
ASIP	431	466	2.04187718437302	0	0.175063537
ASL	432	501	3.06941272729158	14	-
ASMT	435	273	1.12064380461683	0	0.005045805
ASNA1	436	501	3.62269245916733	27	0.001429422
ASNS	437	501	5.30168535811089	33	0.051727131
ASPA	440	499	3.24511878851881	9	0.130559816
ASPH	441	501	3.45925942864257	4	0.159120521
ASS1	442	500	2.5436695865066	36	0.024471299
ASTN1	457	501	3.77844381289406	1	0.021462106
SERPINC1	459	5	0.042643453281746	7	0.11427103
ATBF1	460	501	3.37085723987294	0	-
ATF1	463	500	2.78685499696534	23	0.076669716
ATF3	464	501	2.97328003946436	41	0.044952529
ATF4	465	501	4.67018688056089	61	0.167618575
ATIC	468	501	4.00997128715545	49	0.077803204
RERE	470	501	3.4199942534297	27	0.04901071
ATOH1	471	5	0.043536221609127	1	0.091223448
ATOX1	472	501	4.95374088384456	4	0.160777755
ATP1A1	473	501	5.57706674362574	45	0.034183296
ATP1A2	474	501	4.21298471921584	7	0.006515719
ATP1A3	475	501	4.23986211395842	6	0.002708629
ATP12A	476	40	0.215405209668651	5	0.124203273
ATP1A4	477	501	4.00130424706568	5	0.143451442
ATP1B1	478	487	2.49868614630952	27	0.057921635
ATP1B2	479	501	5.04803637143366	2	0.021054463
ATP1B3	480	501	5.97025452073268	8	0.369565217
FXYD2	483	455	1.8358442658998	1	0.214835635
ATP2A1	484	501	4.24616827806535	12	0.02732596
ATP2A2	485	501	4.1031201088	36	0.012168142
ATP2A3	486	127	0.752296558055446	7	0.045330263
ATP2B1	487	501	4.51151403721435	8	0.004884264
ATP2B2	488	501	4.02406940661353	9	0.008363202
ATP2B3	489	501	4.25620298283465	2	0.012366498
ATP2B4	490	501	3.95141167251683	16	0.159383033
ATP4A	492	472	2.49223053840099	73	0.013385039
ATP4B	493	262	1.17909437060417	5	0.084697911
ATP5A1	495	501	5.59040321870099	114	0.022262443
ALDH7A1	498	501	3.99022769227558	20	0.123528276
ATP5B	503	501	5.0886609219792	125	0.043285239
ATP5C1	506	501	4.57860836676832	66	0.087042532
ATP5D	510	501	5.58754475149901	20	0.037644836
ATP5E	511	501	7.33919794051485	14	0.052330174
ATP5F1	512	501	3.65490908658053	33	0.26702509
ATP5G1	513	501	4.62852584311683	12	0.199115044
ATP5G2	514	501	6.23809642911683	2	0.126512651
ATP5G3	515	501	4.10031841329439	0	0.227956989
ATP5I	518	501	6.30311633927723	22	0.083188445
ATP5J	519	501	3.56344320811531	21	0.36346516
ATP6V1A	520	501	5.34965041613168	77	0.018896736
ATP6V1B1	522	314	1.46720593829564	81	0.040316407
ATP6V1B2	523	501	4.7823063200099	92	0.010878011
ATP6V0C	524	501	6.13504487044209	5	0.059707193
ATP6V1C1	525	501	3.80682371689901	52	0.017311807
ATP6V1E1	526	501	4.90631330719373	57	0.012724239
